Title,Source,Published,Target Accounts,Link
"Archimed, Astorg, HCAP target lab services; SK Capital to divest supply chain service assets - pehub.com","""""BGH Capital"" OR ""Astorg"" OR ""Rivean Capital"" OR ""Audax Private Equity"" OR ""FSN Capital"" when:2d"" - Google News","Fri, 30 Jan 2026 09:46:29 GMT","SK Capital Partners, Astorg",https://news.google.com/rss/articles/CBMisgFBVV95cUxPUGY1S0Vzakk5Ri0tX3RPSDlVMWFMeGVxdjJadFVxZ3lnY2ljdE1EbzU2UGVvRlpId09LOHFvQ2s4T1ktYVphbm1ZVHJQc1RETEQ4Q1JrOGNkVW9waTJ6M2l5cjVhRTlSdlo1SUsybnJNcHBqT29KQzB5U2o5Zjg4d3V6cW5XVlFreFJRMVltOEVxRTFKTGhLUWUtdHVqUUZzNEZpNWowR05qaFNkc1p4TnBB?oc=5
"Expert View: ICG, St James's Place, Easyjet, Crest Nicholson and Conduit Re - Citywire","""""GTCR"" OR ""ICG"" OR ""Arcline Investment Management"" OR ""Bruckmann Rosser Sherrill"" OR ""Clearlake Capital Group"" when:2d"" - Google News","Fri, 30 Jan 2026 10:26:01 GMT",ICG,https://news.google.com/rss/articles/CBMixAFBVV95cUxNUURvNlZmTlk4OGJHQklMYWFfRlVKOEtzdERraGthMTk5ZmwxQVBwWFhBaWZZMWNNb0ZqWnQtOXpDYVVLY25XbGU1ajU2UDZCR1VQakhEQTMyNVllR3QzS253ckl1Nkc4TlY4WlFzRk0taGZZUTVEV1pxVG11VWd4TXo0cHNkVjVWNl9MRXFyUFJfVTZYN2JZSjJ1YlZhRy1QOUZPQVdXVzJOLURuZnhBVTNTaHExQXNTYXBXMUFUWXoydHQ0?oc=5
Healthcare Group Of The Year: Bass Berry - Law360,"""""Veritas Capital"" OR ""Intermediate Capital Group"" OR ""Parthenon Capital"" OR ""Sycamore Partners"" OR ""Charterhouse Capital Partners"" when:2d"" - Google News","Thu, 29 Jan 2026 21:00:00 GMT",Water Street Healthcare Partners,https://news.google.com/rss/articles/CBMioAFBVV95cUxQdFdsaHFSQ0lQMlZfdnVDNU9tVlQxOFRHYzNUSXhzdjVnU3BaTHB0Vlp6RW5LbWJNUEU3bi11cGJiLTUzNGU4QldDZGFkYk9MOWNvS21oUHZ5MXJSc3A4elJTNnY5YVNfM2FkWGZWR2g0SVJYbmlnVktVV0w0Rkk4emVMZHk5Mnd2SmtyUk5PdTQ0dUp3OUJ0cU8yUWRoY1J10gFeQVVfeXFMT3RXc3BQUGNzWG9zZW9rWV80MXN5WkNWSU9lMDhSbFdPX25PMlVPUHFGTkk0UW05c3VLa1JLZzVGYXFLV19BQ0IyOFJwT2xQdjBHYnM3U0VOOWUxYmhrdw?oc=5
Digitide Q3 FY26 Revenue Up 6.5% as Tech & Digital and TCV Bookings Hit New Highs - TipRanks,"""""Kohlberg & Company"" OR ""Welsh Carson Anderson & Stowe"" OR ""Court Square"" OR ""The Riverside Company"" OR ""TCV"" when:2d"" - Google News","Thu, 29 Jan 2026 16:46:14 GMT",TCV,https://news.google.com/rss/articles/CBMiygFBVV95cUxQdlBRdXFybDhocXpJanJGU2NlVjdURjYxbDZZOE9HLV9wYlpFamVJR0RqWThYN0lBM3B3LWFXNE5QM3lwYzdGZXd1dE9QcXV1dXlVV0V1ZVU4MmEwNjBJcUd4Vm1HUThZYXdSQ3VoWVBCdFJUdHFmbmozVFhNa2x1WFlkdldLdkZxaW5PemcyU3hXQ21LT3RzQkFTRmVnS3E0dWtsRTluMjIwbWFFY216LVc3NXhMQy01ZXVwbUhuUDhGX0p4RkNOa2l3?oc=5
"Bain Capital, Freo sell Barcelona office to InmoCaixa in record deal - IPE Real Assets","""""SDC Capital Partners"" OR ""Bain Capital"" OR ""Harvest Partners"" OR ""Rhône Group"" OR ""Antin Infrastructure Partners"" when:2d"" - Google News","Fri, 30 Jan 2026 14:50:41 GMT",Bain Capital,https://news.google.com/rss/articles/CBMitwFBVV95cUxOaG1LNWVVWWNLZkhMc1dOV19kYmJtcERFd2l0dHZOUHdEU3NmM2UzeWNlcWplNzNwUU4wdC1kLWNDMEZzdVhmRjZNbFFzTUp1QnRzNjJLZElRVkVjQjhneWlCck1KUHNDcW1jNV9UcENvQ0hGTUkwWHp2UE1QVnIwWWllR2FYRUZRblNqWmM1OXBkSnc1U2hXYmk1em9rQ2pyd0t6c2VrWDhqUHBPc1VyYk9wOFRVWVU?oc=5
Bain Capital and Blackstone advance in Vitabiotics bidding process - EasternEye,"""""SDC Capital Partners"" OR ""Bain Capital"" OR ""Harvest Partners"" OR ""Rhône Group"" OR ""Antin Infrastructure Partners"" when:2d"" - Google News","Fri, 30 Jan 2026 10:02:51 GMT","Blackstone, Bain Capital",https://news.google.com/rss/articles/CBMigAFBVV95cUxOR2RzRVhDaUd3SDdfTmdYeTBPbHhDSU4yQU5HWGFIYl9DbUd1N3VsSXIybEgyNWNoa01GSU5aTTY0WW5aVGd0c1JrbkF6ZENqaEYxVTM5VHJTd0JNQVVYdjBMdmF1NzQ5bkFhelZkdkttMWtoeDdIQlpITVNFSFNzRQ?oc=5
TPG launches tech-focused insurance platform Third Wave Insurance - Insurance Business,"""""TPG"" OR ""Thomas H. Lee Partners"" OR ""Ridgemont Equity Partners"" OR ""Altaris Capital Partners"" OR ""Flexpoint Ford"" when:2d"" - Google News","Fri, 30 Jan 2026 05:36:15 GMT",TPG,https://news.google.com/rss/articles/CBMizAFBVV95cUxPR2paU2xLenIxLUxTZVdqQXJwVHdHWDZtdWEwMmM1TnpfR1BxTjAyV19XWHpUM0FQSFMxc1BjVk9wNlVyM0FJQ1R3UTZmbHc3UjJ6bXlHNmJRbkVVcjZRMW5BR2VpSEpJNHg1T3o2SGZzc0JKbjNwQUN1RTB5S29HeWw2U3V5Y0V3LWh3Ri1EMFpMazY4LVhsYWd2dmRrRUNZeHMzWEpjdTd3T3VjMXU4TEdkWE1BUWcwR3ZUcnF6WHoxMFB2SkZjMjloN0E?oc=5
"TPG launches insurance platform, Eagle Point partners with California lender - Alternatives Watch","""""TPG"" OR ""Thomas H. Lee Partners"" OR ""Ridgemont Equity Partners"" OR ""Altaris Capital Partners"" OR ""Flexpoint Ford"" when:2d"" - Google News","Fri, 30 Jan 2026 01:14:47 GMT",TPG,https://news.google.com/rss/articles/CBMitAFBVV95cUxPWkdJclhzb3VOR3Q0R2VrU2ZLLS03UEhSWkRocGhqdGpQLWxUVHhmYzM2QW5heUxGVi1lckR1TmVOSG9uczF5aWNpTTMxeWhVUG8wNXNVSW5RMHBQa3k3V0gza0NIbFRwMGYzZGRtVjU5cWZIRm54eDhhVjdBN2NXR0Q0czZRZ2tSblppeExDaGVCang2Wld6OEZPaDNJVnplcFF3dUx4blgyYlRieUY4MGtqQl8?oc=5
TPG amasses handful of Harwood District towers with plans for major upgrades - The Business Journals,"""""TPG"" OR ""Thomas H. Lee Partners"" OR ""Ridgemont Equity Partners"" OR ""Altaris Capital Partners"" OR ""Flexpoint Ford"" when:2d"" - Google News","Fri, 30 Jan 2026 00:12:00 GMT",TPG,https://news.google.com/rss/articles/CBMimAFBVV95cUxOeXROYS01dm9sa1NLMzRMYUxaZDNndGkwTy1uOXU2emg2ejE3V0hqRm4ySE1lT2EyQi1BOFZZVy1zWV9QYkZZZVQ2cHJzSUIxOEVxS2hfWjNxdjlUYkZUejRsRFowbnZJTDhocGVEams2Z2paSlJudDR3T1cwRjk3b3kyUkJVdlZVYzVndTJxWE5wd3A0dzZMdA?oc=5
"TPG RE Finance Trust, Inc. Announces Tax Treatment of 2025 Dividends - Business Wire","""""TPG"" OR ""Thomas H. Lee Partners"" OR ""Ridgemont Equity Partners"" OR ""Altaris Capital Partners"" OR ""Flexpoint Ford"" when:2d"" - Google News","Thu, 29 Jan 2026 21:10:00 GMT",TPG,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQRGdXaVRHbWRPdTBkeG1HaUhpbGZJRjBzelJ6cjMzMG1KcHU4WG9kSmhvQmxUVEFCR0dmQlY4X2FVUFhhd2RjSjhQUU5FX0twOGxpUEh0dEZaS09CdTZUMG1hZGVwcmUxbW9FSXJTczdHcENOaTJ0bTVKRi1CUW1fM1BYYjBoMEtNcFl1OTJJdWpVYnE2NnpZenI0Rm1qWGtNVlMxZlliRl9aNzY4MVV4aVRvOXFMYjVvQjcyclJvUTU4Zw?oc=5
TPG Buys Fifth Harwood District Building For Trophy Office Upgrade - bisnow.com,"""""TPG"" OR ""Thomas H. Lee Partners"" OR ""Ridgemont Equity Partners"" OR ""Altaris Capital Partners"" OR ""Flexpoint Ford"" when:2d"" - Google News","Thu, 29 Jan 2026 22:47:51 GMT",TPG,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQdVpqUGVyWllGQ3hhZWtfMG9OQ05uSm03OGM1MlozSFg3SmJERWs0X01ZR29jM0xENENubm5OLWRHM0hhc3hxVHNQVUhVM3dvbEtDeUhSZW1mdHVLdmJra1AzYmhTXzNtUHpxRVhPQUp4T3Yxek53MWdQakN4ejNwbFp0Q1BpU0FyY3ZaVEJCd0pBSTR0bkdKZk9lNFkya0N1eVFFOEx6c216Y2xfVVoxcV9WOU9WT2xfVmJ1Vld1SmM1U0ROSVFrMk13UUgwb0dtQnZydWEwUUtUUkdvSGZlSGFYM2o?oc=5
News | Record industrial rents shattered as Bloom and TPG Angelo agree £47 per square foot letting - CoStar,"""""TPG"" OR ""Thomas H. Lee Partners"" OR ""Ridgemont Equity Partners"" OR ""Altaris Capital Partners"" OR ""Flexpoint Ford"" when:2d"" - Google News","Thu, 29 Jan 2026 17:38:41 GMT",TPG,https://news.google.com/rss/articles/CBMivgFBVV95cUxNVkE0cml0MWFJM0w4UFZ1MHJKdE9QRV85eURrZEt0RHdEeFRuTmlyS1I5cVNkRGxNazJib0lUaWhWV29rSXlBa2FzZ0FXSllRdThEU3QyazJSaWxZejQtUV9RcW1jWmtDY3Q1NThyRnBXbzZ2MzFpOG1KRlR3eTJacUhfU19UWjYyc0twVmNyWDJleEZPSjFuUG9hc01iVm9kWlFrQnRUS09tT1JBNm9JMXY1VFlnbFQ4REFKZ09B?oc=5
The Platform Group closes its financial year 2025 with new records in online retailing - Bike Europe,"""""TPG"" OR ""Thomas H. Lee Partners"" OR ""Ridgemont Equity Partners"" OR ""Altaris Capital Partners"" OR ""Flexpoint Ford"" when:2d"" - Google News","Fri, 30 Jan 2026 10:32:34 GMT",The Riverside Company,https://news.google.com/rss/articles/CBMitwFBVV95cUxOZWZvYVVvQ3NxQUJFeTJNaFpRS3A1SUVLMUdySFFGZXdlTzhydVI3M1JiOUd4OVFxYm1vSnVINjJGRlgwaVYxQloxdkFPT3Zlb0x2aTBsckVCYTVlSy1RUUVDenQzYjNmTHNLNTlBQ2FQSzhjZlVrWXcxWFR4eF9xYk9GSWQ3eGxic1FvQndRd3MwQ0pfWWxCcVdyVkQ3ak9fVHotTkhLT2l0Q3dhd3hGZEhsMlVDVUU?oc=5
Wayfair’s Blackstone Tailgater Grill & Griddle is on sale for $50 off - al.com,"""""K1 Investment Management"" OR ""ACON Investments"" OR ""Platinum Equity"" OR ""Hg"" OR ""Blackstone"" when:2d"" - Google News","Fri, 30 Jan 2026 14:00:00 GMT",Blackstone,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOdG1POHBHMmRkUkFZWWh3ejRJdGtkQXVSdkVxcUdZSnlYdHJDU2M3alVkcnlDY1dtVUtsZFdrVy04SkFNYUhwalRncy10bjM4M1ZlbmJqZ1FNY2xfXzB3c1JicUZQWUZrRk9OcTBnbE9BRU1BSXMwYXh3dWN0VkxudU5wUi1PMi1VZFZYX1BDdTFxS0diNWozRnhON2N4Vmw3cDloOFBjZlJxUdIBvgFBVV95cUxNMkNiZU9BdGdnbG1MR1Rla2JOV0Mxa1A4dUZXLThJWTh6SmZRX2RUV0Y2UmtvUWFpX1dFOXYxc0FSSTlUUXVaVFRMM3BXQTNQUFpxS2pEM21JOHhNVUFQSFlRbnBNRldKYkxLbUFvWVhCTnVZdGRSeFlUWUp6SnRIdTJEd28zZ2xrWWJLNVdwam1ZcHFpYnhmZ2I3V3JhaGQ0RWM4ZVpBOGw0SmZJWnAwd214aktTWGJwVWxhOFRn?oc=5
Blackstone’s Portfolio Data Helps Firm ‘See Through the Fog’ as It Invests - The Wall Street Journal,"""""K1 Investment Management"" OR ""ACON Investments"" OR ""Platinum Equity"" OR ""Hg"" OR ""Blackstone"" when:2d"" - Google News","Thu, 29 Jan 2026 21:05:00 GMT",Blackstone,https://news.google.com/rss/articles/CBMiswNBVV95cUxORzQ4Y29MYjhKZGQ0N3dkS1Bqd1l5Y2JGYV8ybkVRZ2R0Zk5yalVnS3REOGhVVzRyMEpUdUtuOUZ4bGtqaVFIY21sYks5NVIzSUd0MG9VQnh2a28xQVdrWDBfbWd5WjdaQ3ZlY0ZjM1RxZmFEN1RKWl90S05vemtwRHEtYjhJX25OU2lMUnJucnhkb255cE42RHpVZkpyRGdoTGtQQkM3UFN1aGtYMEpUS3F2U0M4MktHRjZ2M2VzclR2djhrQzhXbzROSHJPb0JwdnJGa2tybzJUV2lSVjQ1VnEwNzR0QWw5d2xUU2FLYzV0cDJQVnFkTmlVZkdfUjFqUWZicEQ4bzh5U096b1pIXzgyS3FnV19OaDVUREJ1bjVjbVlzZ1ZPdXFJVVpESzhqVkJSUmJWN0tpM1lfNlZ3QWhDa3RhQmM0a2dvQ042NDg1ODJmVFNObzZLXzBHYThMS3hJaHpTLUNCeVY4UDJ4djJnWU9aR25TQ3FzSVctMWZDTzZ3M1ctbkZpYWE3ZXdpd25aTnlidjVxNzZGb2M4SWtqWkhjSzFLclZQQ0l1TVhMZGs?oc=5
Blackstone Secured Lending sets Feb. 25 webcast on 2025 results - Stock Titan,"""""K1 Investment Management"" OR ""ACON Investments"" OR ""Platinum Equity"" OR ""Hg"" OR ""Blackstone"" when:2d"" - Google News","Fri, 30 Jan 2026 11:50:00 GMT",Blackstone,https://news.google.com/rss/articles/CBMivAFBVV95cUxQSnN6ZGZ0Mjc3dnJYUGFFNWQwdklHLUk3d2dDcVVXcVJFaHpnUVpDamlDWUwyaTR1VTk4b0pPaUdBX19PZUlpN2RSRnlIb2gxTlZITXBYZGFlS2JvM1FIRVNqenFSUU13OWM0MUdJUzhDQjRocFYxNFd2MWVxeFVOUDhEdG0zMHY1eEpPclJvV19GbnIycmVwZlVrbjVhOFJ3b1Y4dHNFUWZJOTh4dkJHcnpVTzhyaUJESExMVg?oc=5
Blackstone Is Said to Consider Selling Interplex’s $1 Billion ICT Unit - Yahoo Finance,"""""K1 Investment Management"" OR ""ACON Investments"" OR ""Platinum Equity"" OR ""Hg"" OR ""Blackstone"" when:2d"" - Google News","Fri, 30 Jan 2026 04:09:00 GMT",Blackstone,https://news.google.com/rss/articles/CBMikgFBVV95cUxPX1JlWHd5UEJtMW96aHRaWTktTVlFekNPaklGNk1PVWp1c1lWb1ZBMlJIZU5GUGxKYnB1YkJqSGpXN21rTEFQaHNDbG9NOHdoR3QxUUhQQUctSXVxVi0zUTE1SGtmSEdhZkE5NnB1d1NkaU5fVGZkNlZFOTcyTW0tb3phakxieko4NldWMV9JelRzQQ?oc=5
"Blackstone’s Blitzer, Main Street Buy Into MotoGP Team - Bloomberg","""""K1 Investment Management"" OR ""ACON Investments"" OR ""Platinum Equity"" OR ""Hg"" OR ""Blackstone"" when:2d"" - Google News","Fri, 30 Jan 2026 12:00:00 GMT",Blackstone,https://news.google.com/rss/articles/CBMipwFBVV95cUxOcWlpMl9uSi04X3A0blQtZGZGWGl1cm40d3pRMF92YzJ0QXA2dDQzMzI5ODBpVmhDUEdJVi1XOEhhRDlXcGE4amlZcEw2WkJBTFN3ZmpjRmdMSnY0VnA0cEhTRXFydXNrZTkyMzhzYUJEUW9kUGRHaXRfVlV4UV9ydDF6V2h5aEI4UDlZT3BEeUZXa0k0OGFNZHJ3SDJSTC1sSHhGYmhUdw?oc=5
Blackstone Hits Dealmaking ‘Escape Velocity’ - The Daily Upside,"""""K1 Investment Management"" OR ""ACON Investments"" OR ""Platinum Equity"" OR ""Hg"" OR ""Blackstone"" when:2d"" - Google News","Fri, 30 Jan 2026 05:03:46 GMT",Blackstone,https://news.google.com/rss/articles/CBMirgFBVV95cUxQdm9QMi1YMHNZY19oNGthTi16RWtuRmxyd2VQek0xaEZsakoxQ01IejFxMHpiZFBPS21Nckxmb1g0ZVpnMDBMMFBQeGpLZk9uVmpnNm1WWDA5bUdsOVdGWE5zTldLd0xKdGdHUm0wMDFjUTlzcWRiVjJNYzlsclBqWHFuZ2kyclRMQTRVRWcwLW4tTEdJblBPblA4ckp2bkQzWmxXQWNwNDliNm8ydHc?oc=5
"IBM, Blackstone, Cisco And An Energy Stock: CNBC's 'Final Trades' - Benzinga","""""K1 Investment Management"" OR ""ACON Investments"" OR ""Platinum Equity"" OR ""Hg"" OR ""Blackstone"" when:2d"" - Google News","Fri, 30 Jan 2026 13:22:52 GMT",Blackstone,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQZzdFZnV3SWozYy1EaVk4c0RNZC1PU0xLWWg1X3ZXT3NtLVR0ZkJ3aEdmdGxLVWVfZUc0MWlhY1ZFOWFlZGo4VDVmd3NTODAyNFRPUGpDN3NjX2dZNUpMeFk5RF9VRkhFMUIxTTg1QmhncUVkMlBYSU1HR01xYWdtOEFZZ1htbExSUVVrY0t5S0c0aUdIVE9wVTlRLTU5VDBQSnAxbVFTcmE1V1NGbV9yWkUwWGNNRlpGeWVmUWZjZUN4QQ?oc=5
"AI development is biggest economic growth driver, Blackstone says - wimz.com","""""K1 Investment Management"" OR ""ACON Investments"" OR ""Platinum Equity"" OR ""Hg"" OR ""Blackstone"" when:2d"" - Google News","Fri, 30 Jan 2026 06:33:01 GMT",Blackstone,https://news.google.com/rss/articles/CBMimAFBVV95cUxQZFczd0U5d0xnV0JnaEhLZ2M2VDljSmN0el9vUVZWWlBOM2VzZ25KR2REbnZEQ29ueTQ5RXdZdnlyc0xxMGN0R2E2clhabzAtZlk0LU50TmtPWEd5azhKVVQ5elJrMkoxQ3BTYTRKN1hQeGJEc1BZaU5YQjRqUEU0VE1uUnFBMzgyZGNHWGx2MlBsa0t6eU5BRQ?oc=5
​Blackstone raises $4bn during the fourth quarter for its infrastructure fund - IPE Real Assets,"""""K1 Investment Management"" OR ""ACON Investments"" OR ""Platinum Equity"" OR ""Hg"" OR ""Blackstone"" when:2d"" - Google News","Fri, 30 Jan 2026 12:53:34 GMT",Blackstone,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQRS1maWo0R0J4cUd6a1B0d3k2UU1lX2d3MWl1NFhlSWZjRXptS3lWZmJsV29qS0FaR3hObHB4LVdpSWpoZ3dZd0k4NGozenRvUkFYNm9xcUEtWGZIUGZqdWpTMUJDZXBqaUtXQ0dNZFBUeW9WRUxPZ19CY1FLejhkYU1XNHUwbTdHdks2QUpXVVNCSml0Vld2eW5hWWpxakFPcnJnbjZCRjN4X1VDd2N6bHBJeS1vSGRkeVJDa2FGdC1BQQ?oc=5
Two big Blackstone deals headline busy CMBS market - Green Street News,"""""K1 Investment Management"" OR ""ACON Investments"" OR ""Platinum Equity"" OR ""Hg"" OR ""Blackstone"" when:2d"" - Google News","Fri, 30 Jan 2026 08:02:41 GMT",Blackstone,https://news.google.com/rss/articles/CBMikAFBVV95cUxPZC00MVRSN0NUUXg0YkFTcWR2Y3dWM29keXNLeGRsLU9UMERfaHZSRE9leThVYzJmejZOVHBWUkFCRGJLTFlwbFRYN24zNEZUQVFjNjNfOWoxOWdBblIzNVBINlI0RGZyZGdHOTZpRnE1SkVfYXBCZWstU0MwamFZWmUzdlVTVkhDOWJweUZoU20?oc=5
Blackstone wealth channel exceeds $300bn with Breit on path to recovery - Citywire,"""""K1 Investment Management"" OR ""ACON Investments"" OR ""Platinum Equity"" OR ""Hg"" OR ""Blackstone"" when:2d"" - Google News","Fri, 30 Jan 2026 01:39:02 GMT",Blackstone,https://news.google.com/rss/articles/CBMirwFBVV95cUxOdktYcVpHazFMX3RVd2ZMb05aRmFwaUt3dGp3ajdfa2ItME1FTXZUQTZETDBORWRDZWZ3YzYtaXJfcVdXTVB0UjZwSnZoTk5OeV9iLUxaTWtIUnF0d3phcTNYaGJHZHVyZjBaSDVqRlBYMm1WTUxBMWNtMHMxSmFCM0g2Q1FQZFY3X19rbHZsYjd6MHRJbnZMcVRpZFdZVU1OWkR6UVNQMGxDV1h4b3o4?oc=5
0017.HK Stock Today: January 30 Jumps on Blackstone Stake Talks - Meyka,"""""K1 Investment Management"" OR ""ACON Investments"" OR ""Platinum Equity"" OR ""Hg"" OR ""Blackstone"" when:2d"" - Google News","Fri, 30 Jan 2026 14:35:38 GMT",Blackstone,https://news.google.com/rss/articles/CBMilAFBVV95cUxPeWRUaktuTVVJd2VjV2ZvU19jLUt3TU5ndDVJZkdndEptWEFPXzhoeXUwdUJhTW40VTkyOEcySGpMZnJKdy1sMlJOMHlVSktfX0R0eUV0TV9rM29SQ1pvRURENkpSMjI4Z1hOVWFBbHhJYVVWSTRTaXQxclFoZXFxWlZmTmowclY5N2ZydWJLQ2NQbDBf?oc=5
Scientists develop high-performance Hg-based crystal for mid-far infrared birefringence - Phys.org,"""""K1 Investment Management"" OR ""ACON Investments"" OR ""Platinum Equity"" OR ""Hg"" OR ""Blackstone"" when:2d"" - Google News","Thu, 29 Jan 2026 19:42:22 GMT",Hg,https://news.google.com/rss/articles/CBMidkFVX3lxTE1YaDU2OVRxOExtWERKblZjQ2JudE5OUUhianVRLURhMjlVbzB0LXg1NVVVUWxKcUlNUGRsWVRqUFBOSVBxTkRZcjZ2TzhfWW9ELTNyODR4NDByTHl1QlVJb2hpTHdxZnhUX1JtQVY4RzE4Tk4ybVE?oc=5
