Title,Source,Published,Link
Renewed optimism from private equity after deal activity picks up in final quarter of 2025 - RSM - Insider Media Ltd,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 06:04:34 GMT",https://news.google.com/rss/articles/CBMi0wFBVV95cUxPMkY4bU5yajJIU052RUROdG9LTVVERWJWOGI3eFRRZFBhRzNZQ01WM3J0U0M4RUJOVnAwTWZfeDJLcklQaW1HcFNZNG9yVUVlTE5RWnNDN0N0R0l5NlpSVHlpNk44TjJvZ21XMjcyNzJoTFVHWXpIYXA2M1ZUdWZWOEtXLXllT0JlZUdVYzAxQXNrRmZhNEpLNnZ2THJRanBOY0swRTlUSHMtVlpyZDc0Q1NidUwxQnMtdkpBVjhtTTk0cXBJUnp1RDVDdWd0WUlROGUw?oc=5
Walgreens Boots Alliance tops largest private equity-backed companies by revenue - S&P Global,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 12:02:56 GMT",https://news.google.com/rss/articles/CBMi-wFBVV95cUxPRDNYTTBQV050RFVYZVd0QjJXOXRqTHhKb1FzaGdfWGN4Qk1MdWs4eUFvbFBlalcwV0JIUFhOMGx2TkRkRHJZci1HMWtRd3lnRzV2dmUxUnlSMGx5aHVLaVp6c1N2VnhkbkNYa215TDA3RzNQcjFsTUhZb012Yk5pX1FESVFXemlKYk1DYzhCam1MMl9UX2FCZUtjRVRELThhQi1PNDdUVVYxWjRwYmd5UGtaRE02Y0JTSXhVQ3lNcGRPd1FxTi16VTRoN21LOFRJWUhyMWtGUW5Nc0tpaWN2N2tkRS1qRmtSQlZWa0c5a20yYzg2UGR3MnU1QQ?oc=5
"‘Tepid’ private equity fundraising, limited exit activity may be ending - AltAssets Private Equity News","""private equity when:2d"" - Google News","Fri, 30 Jan 2026 09:31:36 GMT",https://news.google.com/rss/articles/CBMirAFBVV95cUxNNDRQY05LUXFpN0JQNmdWc0h2YUVWZnIwWTJHVDd1ZjZVei0xX251dTRpTVhqWGhqaWczVkduMjhfY2RobXMxNVlpU1VGTnpKS3lQRU9pTF84V2FJV0hnWkM3U0hQMnpHRHBteUdPaXFjV1JjMXJiZHVmN3hpS3ZEV3FVZGVLOUZIeGZndGJoT2dEdkJueF9nb3FOS0RpSUNyMHdWNlAxcGQ4YjhX?oc=5
Tellef Thorleifsson steps down as CEO of Norfund - africaprivateequitynews.com,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 08:32:09 GMT",https://news.google.com/rss/articles/CBMigAFBVV95cUxQU3NYeDFOR0FvNHdZd3QxbVdocGxtaFA1eWhlUVVCWnBaQkhMRHcwNUVFbjhLaFFWbzhYRVFJbXR2c29mQzNxSVE2eXFURHFnLUptd0JOdkNVYmI5OXVKRVlZQVdIQzhRUU11Vm1fQUw1NDhiSlRMZEZ0TU11czQ3Sw?oc=5
Pinewood.AI enters talks over £575m takeover deal as private equity firm lines up potential offer - Car Dealer Magazine,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 07:59:00 GMT",https://news.google.com/rss/articles/CBMi0AFBVV95cUxQWmFSR2lyU240aWdha011U19YZTNpYnA5b0pBaG0xNGVMOXp5YXZsamhEM05KenlvWlBIYzN5bDNiTEZIdXR4bHVMN0t4ZFhCcHhmUUd5WDNLTWcxaWpTNVJSS3owRW5hNFU1MjdQUy1nSTYteVVRam5EeXZvQmJZUkJydkxrRlI3dzZsU2xlVlN6Sy1TTlB3aUpXTXJnMlh4MTFGTVdoM25iTkxpSVNyenM2VWVNX3dLTXhNbkdpcHQ1STZhaDRMSXB3VGZWZ0tZ?oc=5
Private wealth investors’ risk appetite bodes well for private markets – with some caveats - Private Equity International | PEI,"""private equity when:2d"" - Google News","Thu, 29 Jan 2026 21:22:51 GMT",https://news.google.com/rss/articles/CBMiywFBVV95cUxNVlpxVlJTWTFJNkVNdG5EM1FRYWdSNmRmVHFlWnRTSHA4MklKejZOZkpCamFYZVJ2UzJUdmMwbEt2TjNERFhPYUt5UnlHZ2FSZ29JeXZ4ZnhTeFpPTC1RMHFTWXpwSlZrTEM4VGQyNlVRUHJqSFJocUFJQzE2QXFmWE1nUGdFclVaRnRjRzVRUUdnWkhRQlJYRS1sM2cxanRVU2M1U3BDNnF4WHRsVDZoLTFVcjhjREt4YUlQdDJSUUtNUndOckFiMEVHMA?oc=5
The private equity firms cashing in on Britain’s special needs crisis - The Telegraph,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 06:00:00 GMT",https://news.google.com/rss/articles/CBMipgFBVV95cUxNQWN1ZzRxNWxGcXlhbEFxNUszNW9ubFF6S0REVjBHTm5HQUR2U0JaWFNqSVhQYTZ1eEdwTlFRekhCN1lUOGF4VmstZlpvbUVLUnBWM1VxQ2lUX3BKZGlKLUktMjhQNnJIVVhNQnVlRk5NaHVEMWxQMkd5M0o1VlpOWXNkS3hrMkRuUnBIMjFMSEt0MGsySnM1dk5OS2o5UUphemtpdlRn?oc=5
Pinewood.AI confirms discussions over potential sale to global private equity firm - Insider Media Ltd,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 08:08:23 GMT",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQQjlHaTFjcXVZamlEaEE3aFRPQmJVdlVGcjFYWTJGdmRMUks4VU5YSVR1NFN4Q0dkUnREQWpaX2E0YW11dHRqdV94SDZ6bkI1NUl2OTl6WG1LbmlsQzZ2ejhwMi1EUzVQMDNaLW9VRU96T3F2aWVXcWhvaGs2aVVLTGk2OElXUmVhWDQzZnJaWVJsb2ROSkQ0cUh2YklJSHdlSWJTU0tuVHdpOWlHX3BRR3BFczdRNlpFUmFDU3MxZEFyNjg?oc=5
PIDG exits InfraCredit Nigeria - africaprivateequitynews.com,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 08:59:17 GMT",https://news.google.com/rss/articles/CBMifEFVX3lxTE0taHU3QnJad0xiVXBQd2ZsYVo0ckM0S1BXSmVBVnJDZUdtRWJNcWNVVTdHYkFvSzVhQUxBZUhqd0R3NHJjMDMzVFdIVS1xazZkSkxlSlNFTmlmbEV1X2pDdzg4WnlxWDlyNElXVGctN05hQ2NuWEFCSEZobWI?oc=5
Private equity firm HitecVision open to a shipping comeback - Tradewinds News,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 07:14:43 GMT",https://news.google.com/rss/articles/CBMitwFBVV95cUxNYzEydm9sdG1QRHRDM1FrODh1NnJVSVg2VWhPZC1Cb2R0Q2lCYzlWQUpEYUVZUlBxQkRXNHoxY0xwczlUd3o1bm9HZU43VkstTFVrazY2R1RmTHJPblJZV0p6RWZIdzEtWGo5VE9zSW0xYUZwTW5NR193bFZYWnlEWV9hWVV2VzVReUpha2daM3dtY0l6czdCN0F6Uk11Njc0emtXVnR0UDBCdDBHQURQZGx2LVJQNWc?oc=5
PwC: Global M&A industry trends - africaprivateequitynews.com,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 09:58:36 GMT",https://news.google.com/rss/articles/CBMihwFBVV95cUxPVUpVTDlGWGdjckJzX3NLelk5Sk90SjM0bVNTOU1XQjdNOFgzT2VLRW5QT1h3TTVyOERGOHNqck50VGZVbVFDNnZUOFkwWE9yRGxadndIM0RoSDJlSVRnLVVDd3NMdjNwY0dySlFfZTJVTW1hVlRtNWxFMG5NOWhmMU5QN28zOVU?oc=5
Adenia exits Moroccan investment - africaprivateequitynews.com,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 08:48:00 GMT",https://news.google.com/rss/articles/CBMif0FVX3lxTE11TjhYSG9SR0tMNWlxa0hnYnZDRXN2ck4wSHlsdDkzNHhoOHE0NGpoRjczN3BROG5Fbmh2ZkRaYWYyQjVWSmtOdUdvN2pQajQ1dTlGV1JnbGJKOElRbW41Vjl2d3o1RmJxaGJIU3lxYjdac1gzdHVfbzNVenl5bEU?oc=5
PwC: Global M&A trends in industrials and services - africaprivateequitynews.com,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 09:53:21 GMT",https://news.google.com/rss/articles/CBMiigFBVV95cUxOUVE2YU1NaEJ3SzgyNFM4WU1CMjJWSUc3MzMwbHkwNHlZbzE1LUs3YzlDWnB3a29ScGl1UlE5d0g2elAtMXMyclA4LVIwQzhscFZzUE9ldTZMbnNTZ2lqYnhraDFqRTVWX2NGVHhLLWEySUJybGx6WUNSUDRGbWZqMzdoWnVTd25zRVE?oc=5
Private capital trends for 2026 - farrer.co.uk,"""private equity when:2d"" - Google News","Thu, 29 Jan 2026 14:43:55 GMT",https://news.google.com/rss/articles/CBMigAFBVV95cUxOblAtb0ZGemtPYndZQkNMRk1jbzdVVEdzRFdfQXVURFhHU3BKQnN5QWFiQy1uUDg3dl9FbmN0SFBCVURKWjFYNklPYW5kZ09wR0hfMkNCd0d3MEpCbWxJMmZoVGczb2F2cDhsOVdlaVVBQjJPVVl5VVRWd0VHc25Gaw?oc=5
India: The Overlooked Growth Story in Global Investing - finews.com,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 10:49:24 GMT",https://news.google.com/rss/articles/CBMiyAFBVV95cUxNa3I1QjFxT1NmcFdWSjFNWFJTenhEeHp2TG5UN2hPWk5QYWFYZExzcnI3U2NrUnh6ZjdORFFheWxYUktxUjZJWmZxeXMwM0lNaDhpNXlyUDhDQXNZaFB0UUljVkdyMnVlN1VXbGVvTVpHRE1HSVBLN3o3dlY0U19jM1phN25JeE00TGppa3d3dm1veUM4ak9XOGtqREMxSHNXakU1TW1SZDJuTHg1UDZBNGVvYWVENzhVMDhNMDVsMmloZU9VNG5FOQ?oc=5
"2025 in Review, 2026 in Focus: The Next Cycle for Private Equity and M&A - Alvarez & Marsal","""private equity when:2d"" - Google News","Thu, 29 Jan 2026 19:19:07 GMT",https://news.google.com/rss/articles/CBMingFBVV95cUxPN2xNZ1hZdWw0V3EySENzbWdMZmE1Z1ZvdVRCT2hBaTBPa0NRb01rQTN5N0NLNHJ0QWZnRm84M1lkNGZnb2otVUt1NnFmQnJOUmkta3czNmF0MHBBeFExQzBwZE9naHBhcGZWaktMN2YzZWlGOTRCaWhvb2tTWDNQNWN0MzEyNG9RYjlqak1CWVZMYktHQ3ktY3o2a2ViUQ?oc=5
Shayne Krige: Private equity’s hidden litigation risk - Citywire,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 11:04:17 GMT",https://news.google.com/rss/articles/CBMilAFBVV95cUxQSWtpSDBoM2Z3NlRTT1VWQks0dDVBZFJjanFFcjYyZWdtYy1jdnliVUZBZzlCcWphaUczNmV6MWRTdW0zbkZGbEV2N01tMTUtUzgtUG84VUlMd0FjYzA4SHlibV9xa3lEWmVXTl9GWVhlSXVfT3pvU0VOWXhNeTZhdzdhdXN6NlNVaXZhQVAwZi1LWmtJ?oc=5
Adenia Partners acquires majority stake in Parkville Pharmaceuticals - africaprivateequitynews.com,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 09:14:22 GMT",https://news.google.com/rss/articles/CBMigAFBVV95cUxPdy0yLVpiS3hsZGZlWUJxQzl6YllHNzFlMndEc0dJZUZJRTdlNWRnaHpCZkM5TnFKa1ljbFR6N05rV2hIdnNWYVg2eUtCazNUbVlpUHkyd1lBRlROSXdRWF9lYXh6cENXTUNMTldRbXo1ajJKU1BYUU9zSE90RDIxcA?oc=5
UK Pension Funds Stock Up On Private Companies - Bloomberg.com,"""private equity when:2d"" - Google News","Fri, 30 Jan 2026 12:45:17 GMT",https://news.google.com/rss/articles/CBMiogFBVV95cUxOZ25HbzFDbUlEM1FRN2ZFbTFZNFNxVGNnenhKVXM4RjFwd0poUDB4cDFoRV9GMFdoWEc1MW5pVHZ6cmU5WGJob05mT0N1Qldvd0ZhSVNZeWpHMGJ0d1ZCcmtubkc3RlNqdnF0a3ZfQUp5WVR0ZktKRFdqX1JndXl4dTFMSEZHM2ptX3Y5WGdtN3kwNmxScm9jNHJNd1d6emkyMlE?oc=5
Grounds for optimism - trustintelligence.co.uk,"""private equity when:2d"" - Google News","Thu, 29 Jan 2026 16:13:46 GMT",https://news.google.com/rss/articles/CBMilAFBVV95cUxOS3RnQm52VUJlVUR3QUkzMDFEeTBhMUFIaS10algtY1JXTXY5a0Z6bC1DS0NLV25oUjFuc3JyNmJqdGd5cm9hNk41aHpZQlVTbnowaUs2MGtQdzRzQjlnTl95Mk5iUkVPdXVoem5DOGxQZ0VQUXZBOVd1VjZPZHNkbmNFTW8tSXFJUjIwdk9JLWYxZUpr?oc=5
"Columbia’s acquisition of Point Blank Distributing and what it means for suppliers, accounts & staff - New School Beer + Cider","""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 12:25:46 GMT",https://news.google.com/rss/articles/CBMieEFVX3lxTE8wdUhqejBfY1RQT0x3dHN5eE1SSTJ3dUhVdjU3NDBBZGhaZ2JZamI2d21DcGZyQmhoWG42d0VrQWtjeXRONEgySl9QRHpqbFN1c3pRZUZOeHplNmpoX3FqTDlmV25lUUhvZm9qNTljTU9nMndYTXFRQw?oc=5
"US Signal Expands Data Center Footprint with Acquisition of New Facility in Aurora, IL, Launches Immediate Capacity and Cloud Investment - Yahoo Finance","""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 13:00:00 GMT",https://news.google.com/rss/articles/CBMigAFBVV95cUxPY21rS08teTFNVmFjMUlfMy1fUGwzZVl4VUNEMmtIM0pibXlwREl6UF85N3pha3BYU19JU1hOWUE4UzhNRWl6VW53dXRuQ1ViM295a1JjcFBXNko4TEgwN0t2QmYtSkJLZm5NWVk0UzdrRVVnYjlLRTZaeDBqSjB1Nw?oc=5
TXP Environmental Announces Acquisition of Diamond Back Landfill - Waste360,"""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 13:52:48 GMT",https://news.google.com/rss/articles/CBMirwFBVV95cUxNRkRwNUtIbVFTdnFTY0JzOGJad1VSZ0pLUlByaV9yRVVzNTR1QXpMeURRUUhDUzBsVlluMmRKZGVkcnpBM1lXR2w3aGMyRk1tNURBbV9TamxFb01kOGFXMlAtRnNOZU5LNHozOU1SdFlDTkZiN0o4cHFEV3hTX3BSd284dVZOMjFCV2Z2T3I4d2lyOW1mLXJsWnc3ODdRbEc3VTRyWDRpTVVnajYzWUlN?oc=5
BKV Corporation Successfully Closes Acquisition of Control Position in BKV-BPP Power Joint Venture - Morningstar,"""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 13:35:00 GMT",https://news.google.com/rss/articles/CBMi8gFBVV95cUxNa0cyVHNNa2JtbzlDdGp4U2tkS21HQWI2VGl5MmlMWTZOTGJKWFpCd3Q1ME1zdVIyOGF2YjVtbm5qWG1qbkgtVTJrRmVGUW9qeE9mdEdlSVJkNnpoOGVybkJXclA4aC02YkVCdWRXejZRSEJBTlVKMlB0amNOeHM0NGJTSmI0OGhBcENadlhvSDBUbGljdklBcXZwMHFEcEVQY3k4QXFkcGwzaFVvZmI5dnFqU19MR2FLS0ZHQ3U0MG9mdVdWQmh5SGxFTXJSM21CVkdTdnlPUGVJbzkxamFkNW5NRFpNUW5TcXhGS3dFTmtlUQ?oc=5
Making the wrong things go faster at the Department of War - DefenseScoop,"""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 13:43:06 GMT",https://news.google.com/rss/articles/CBMiswFBVV95cUxQRDFNVzNXcXNuQXUxUnZXN1hDN3gxQzlnU0dnLUVTZ1Q1RG1GM0Jaay1TZnhlWlBnb0hHWTc2NS1RWVlJVlpiM0d2dTRfZGppMlNFN2otVTR4NFU4OUZVX05ObGpDaVZ4WlcwbDhGUm52RllWV3hweXdyQUhvWlpIZEZBdkxsTmQ5WWVWX0xxX2VTSDB5X3NyWEFCOGxubFY3bm11d1NJT2ZrRHVHUE9qNGdZMA?oc=5
VSE Accelerates Aftermarket Acquisition Spree With PAG Purchase - Aviation Week Network,"""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 10:31:11 GMT",https://news.google.com/rss/articles/CBMiqwFBVV95cUxPeFlvMEVNYndwbkFaeXRwNFB2VVpQZUtkSFJWTnJWblhqVzNNYm45aXpwZWd6M3FxTGc2aXJzUUNDaFJ4cmJYT01GVFU2WmVtRklYOGUxMXdrUEIzQUpZWmJITUVYQjlpc0tNeDJZMUtra2ZfRUxMQXRrRmliaHFFNGtEMUU2WFRaaXFQUnIyNHljZGdIaW1id29wZWVuQm5oOUVNeHdhdzhCcjA?oc=5
Altus Equity Group Expands Footprint with Acquisition of Two Multifamily Communities Totaling - MultifamilyBiz,"""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 08:13:51 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxOZFBMUGlualdwVUYzTlpmT2NuZ0hDT0tGZ2lZMDJteG1iandxU0t0ZV9fa0hiZndhMUtnZ3phZnlaM0FlSVZhWUhpYmlyZXdJTG8xYk1aZDd2WTA1VTNva3pCWFFUaHhZN0NId2xBRzhqVGNxeW1YZlBMeUJSZW9ERDBNUGo3dnFDU3FJdTFqSlE5TUlrNUFvYnZ2VQ?oc=5
"TikTok users report glitches, censorship after Oracle acquisition - alaskasnewssource.com","""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 06:59:00 GMT",https://news.google.com/rss/articles/CBMitwFBVV95cUxQWXFkN0FCYUt1LThxV0t6ZVBrOXlQVXQxbF96YUVLbFNFM2QwWFdERmIxMXBHRTVkdHM1MV9nc1lJMldRS2ZVX1VBSXhDeHJvYl96bk1KMnRnVV9QN3JlRG5RZTVBRTlhVUN5NDhnUnAtMjNIREo3REpVMndPSGtQMXZDTFI2X0szNmxsUjNtdXZfZjdOLTRicVBveC1ORnhwR3JzTXA0OU90VDdDcEZlQng3ZHZkQ3M?oc=5
Kimberly-Clark moves forward with Kenvue acquisition following shareholder approval - Tissue Online North America,"""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 12:56:48 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxPMGhiNXU5TUx5aG9OdHNpa3F3SG9KOFhQUmIzdU5hTkFzVDJVRWZCZDRVWFFYQ1dyTC1WTV9wQmhtNGx0M2hQNzllUXA0OFBoaHFQckJRazBzZ2RSY2hWRW1KaHY0MXBWT0hUUUU2aGNza3FXRUQ0R3BfajJyVWlNTFpZWGhrZy0wUHVDcEtHWlNUMkpwa29tY1Q1YlZrYmVtMVlXY2ZOTTJYZVZRQ28wLXFsZWFLa3k4bVNBU2VB?oc=5
ACCO Brands Announces the Closing of the EPOS Acquisition - Business Wire,"""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 12:00:00 GMT",https://news.google.com/rss/articles/CBMitAFBVV95cUxOYU5PcVRzYklUbENQRHZmaXVHOHNRd0hfdlhFUV9DbU5lam13R1J4UjhwSzkyaDk3QWdNMzdMazhPTWtWYWdyc1A5NVpwYjJXcG9YMEhjM09CaGxvVllfanJuU2dpb3Z0OU1YaVNmOFNkUkdYVjI3dnVXYmp6TUtSdmpnbGpUalhJclJ2MXJYd0JmX3JLNEFxR3FrRkdQWFUta3dSTnJiNnNwSWxZaEFRX0hSLUE?oc=5
Socket Fiber expands Missouri reach with Fastwyre deal - columbiatribune.com,"""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 09:47:00 GMT",https://news.google.com/rss/articles/CBMi0gFBVV95cUxOSWluNjRhZE9zbU01MXktOWR0WlZxbTFfTUJsYUhnYVBUOW1FV0pzMGxxLTl6VngzNjFTSTZXM05jVTEzdDg0eXpVS3VpOFZNWE1MdlJIZ05kd3BPbTdaeUdaeElLcnJwejRrc2tCcDY1czBfSnFPelZ5Qmw4WkJWSHdTVFRuQjV2SWdBSVJfYUMyeTBSWnhmR2FNYnFqRVBqUjUxbmtyVTd3TVBWQWFNUWRtUS02MHVadTNQXy1fUnNHTW9fajVIanVIWnc5ZllnZUE?oc=5
Lake Superior Acquisition Signs Multiple Material Agreements - TradingView,"""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 11:13:00 GMT",https://news.google.com/rss/articles/CBMivwFBVV95cUxQOXZTTFlJVTNNaEhJaHVXXzdQVDJMZkFjN2JJS09qYnZqMjV3VEtkVk1yQVNqM0Z4OVNkaUcwdk9zVkR0T0hycHFMbTlCSl8zS0ZvcVJyWmlGNEtuSEtGMEhyWDM2bXM4SUpmYldvWk56UzN3ZWlKa0NaX3BuUFZfQjMwZndrUVNpMEtrYi0xNFRid2NxQ1VIZ0FoMXp0VzRQSS1IQjBlc2ZvMkhObDFBTmJQMXQxYl9PaG1ERndETQ?oc=5
Is Evolution’s Galaxy Gaming acquisition in trouble? - NEXT.io,"""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 13:19:40 GMT",https://news.google.com/rss/articles/CBMiigFBVV95cUxOY0RpVXBaVXZwQjZOLXpZTlRxR2prczljRGVNYnk3V2syTGNsSkU4UWFHWnZXd051bE00Ri1hd1VpWjk0UENpSll2OS1JMjdmN1hOVWxIbmZudVNfcFpqLTZ1cFBsY0lDT0k3MXozMUZnWDNhUngyWno4V2dWRnVTTHIyNVBzdjNJMFE?oc=5
C3.ai: Acquisition Will Likely Only Offer Modest Upside (NYSE:AI) - Seeking Alpha,"""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 12:29:04 GMT",https://news.google.com/rss/articles/CBMimgFBVV95cUxPMnpyeVhGYXJyYThDUkJWdUZYX0htSHI2T1NXU2NtOTQzR01HT2JQRXk5S0ZZREI0Ujh2Tk9veTJXVnVwRVFlQnVQV01OeDNXakFvSjd1eUVUSkw1Q2cySndvbng4YUtaVzhqZF9sSkRfLXBDQ1h0STBybWd6VlZWVV9COVNMQXZKOXNkNnk1eUNWazgwWmREazRn?oc=5
"Apple’s $2 billion Q.ai acquisition hints at AI-powered, voice-free device control - eMarketer","""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 01:53:10 GMT",https://news.google.com/rss/articles/CBMirgFBVV95cUxQNFR2ZnBSUEdidnJyYVZ5cmMySThUeWVrNnVQSG9idWw1N21KcnpyQkJjYjFqb3dBaFU4c09WWjZBMGVCTFJ6eEM1dG5DaUpwcmdmM0dXYjF4VzRaMFJ3bzVaZHRDWHZta2R2YVJIZWlUcnNvNkl2M2tVSmdjaVZJajNULXpMaEF1MUROODJHR1JjSmRMNWRJVEpaa1lzZUplUE5vbVRkdWVSWjJmQUE?oc=5
Mediawan Confirms Acquisition Of Peter Chernin’s North Road - Deadline,"""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 12:44:00 GMT",https://news.google.com/rss/articles/CBMiiAFBVV95cUxOcXJoRDFEbVpNU3RvNkI5eVM3akhhcm9palFtMlVISzF5eEgxNmlkY0NFdGpOa0EtQUp3b1hfQ2lRczU4cHJKa000NHN3NWZ4OERBcmJKY0xIb2VHWnVPV255OUZnY3ZYSm9CWWtCWnN5TG1yeFQzNm16ZmtzdnZqNldkZllPeE5X?oc=5
Huntsville Hospital's acquisition of Crestwood Medical Center raises concerns from locals - rocketcitynow.com,"""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 04:17:28 GMT",https://news.google.com/rss/articles/CBMimAJBVV95cUxNZlNqMHNMc0JDTlU3eGN1LWE0TkZ5QkpTcWQtcWQ2Z2FBUGhfb3hQREk1RDdTd0REMTdLOG9oRThSX1hNeTc5dWxSY3Z6NjNCMnhiak1KZktJTUV0a3VwQzRtaU5ad2hfYUxDdXpWX1dqVjdCX3Z5VXcxdFpfYkk3QzBleGQ5ay1NMEZ1WUd2YlIxejVEZ0ZrWExULTBFbno2N0VNOEFzV3VOMTJHZUo0QlZLR19BRm9pYlE0MU1IZmthUFhEZFdhVWpXb2QyS1Q1V2cySnFuenRMU1VucnFLWExldzVuRk9saHRMSlNLcjdGbnNydUhFRXhCWTBwSzVCRHlndk1Wc0szQjFSRjJQTkNSeXlRenhT?oc=5
Students shape Bucknell’s art legacy though the Trevisani Fund for Art Acquisition - The Bucknellian,"""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 05:11:54 GMT",https://news.google.com/rss/articles/CBMivwFBVV95cUxPQzFEVi04dFZRbVlWTmhzc3p1VzNPV2duNFdKWWRTelFsb3hTMGdKYlotc285UkhaMHUzbEdMY2VBQ1JOQmpQc2ZLZDZhRENtYUViNjhFRUxXTUFITTM3aXJWd20zMHlPRXEzZ2VKUlI2R1NLMXhKUGFiOHJrZGRZUDJaTFNTMEhWQ0VzamdPazJBRXNLcnNpeWhRZDgzaVM0NjFQMWREMS1iblFTbXRVMWZUeXR1a1NZZ2FYMk1BTQ?oc=5
Conor Johnston Discusses the False Promise of Growth Through Acquisition in CFO Dive - Alvarez & Marsal,"""acquisition when:2d"" - Google News","Thu, 29 Jan 2026 18:47:03 GMT",https://news.google.com/rss/articles/CBMi0gFBVV95cUxPZTZjc3kxeUp5Y2lNc3VMSGdGbnVBOE5Tbl9iNWhMVEZpa1N1QnFSekE3QjVBZ1kydXBfWjBPTTBEWFZKenYzYmY3LU5YQkMwMWRzbUpSTE9aQW43SjJFMWJKc1czazVIS1dSS3psckxGNHhVeWw0alRfcVlyeTdUcnFFWTUzcXMwSU9fTWwwQkYtY1pvRnp3X0p2OTdLXzZGTkxJVS1SbGliMDczYXQ3UnF5N1o3MUVMNkY4ZDFSX1RtOVhsVDRORThtY0NrNlRJSHc?oc=5
"Killam Apartment REIT Completes Acquisition of 109-Unit Apartment Building in Halifax, Nova Scotia - Yahoo Finance","""acquisition when:2d"" - Google News","Fri, 30 Jan 2026 12:00:00 GMT",https://news.google.com/rss/articles/CBMikwFBVV95cUxQLWM1amU0enlFb1gtbXdvLUlUeXVXS0ptVy03Qi1DSlRvejd0QnJ6QWZXQlRBMUpTa2k0UG5PSVFkVktHT0hKZFppQXFaaGlHTF9OdHAxNnVrQkVjOWtMME9ZVHc0N2hqZ3FXVXc5RzhHZ3VoSTBjTzJnX3AzTm9aWlJxZzhLZzBoaE5JcG5FSW5DU00?oc=5
Apple’s second biggest acquisition ever is an AI company that listens to ‘silent speech’ - The Verge,"""acquisition when:2d"" - Google News","Thu, 29 Jan 2026 19:22:27 GMT",https://news.google.com/rss/articles/CBMifkFVX3lxTFBZdTRWTU1wZFpqOEhUT1ZzWndrQnBQcWlNeWhFQXJNemVfc0JPRGt4VGN6R0Y4VkVJdUlEQlRDdnVYVzA1WEhCQzNhTi1sd1FwUHZzSkNMaFhVVTRyYkJiMHpLMGc1dXBSS01QRWJMUS1jUUk4WEFpbHV5aGVsUQ?oc=5
Kimberly-Clark and Kenvue Shareholders Overwhelmingly Approve Kimberly-Clark's Acquisition of Kenvue - PR Newswire,"""acquisition when:2d"" - Google News","Thu, 29 Jan 2026 14:27:00 GMT",https://news.google.com/rss/articles/CBMi6wFBVV95cUxOR1pVMGVlbkdpN2M3NWh2djQwMU5vaGU5SlVPU3JfU1FiLUYxQjdKc1M5SlBYclJEdjZiMWFQMkI0QkE3YWlfbmxHT21hWGJYbThBZ04wN2dEam1IdVoycmZRYVVzTWtwUVZjRXdFdER2NEdiTkdGaHJPZFJFM0s4WmU2TW5iYlBnWWkzQTNmeDRSRGwxVUc1Q3hiZXoyRXZMN3JMQTNZcXlMZ25ra2lpVE5EbVQ1bWtMLWpvQmE1cDVLS0doUDBQNmtUdXF1MzRnaHNrQU5saEg4QVAxX2lrWlRKbmwzRjk5Zmxv?oc=5
